company_id,pii_count,database_storage_tb,pci_data_flag,phi_data_flag,cloud_adoption_pct,subdomain_count
40804,459459,12.8,0,1,51.2,287
40805,42043,10.2,1,0,69.41,470
40806,20163,3.5,0,0,35.36,458
40807,1115,9.4,0,0,34.06,407
40808,804947,24.1,0,1,97.35,57
40809,5070,9.4,0,0,83.29,428
40810,659987,22.5,1,0,9.48,78
40811,24430,7.9,0,1,62.14,30
40812,16299,3.5,0,0,5.91,362
40813,42898,7.2,1,0,43.48,166
40814,5778,1.9,1,0,95.79,304
40815,264720,14.1,0,1,6.1,300
40816,326431,9.0,1,0,63.34,141
40817,7266,1.2,0,1,76.69,469
40818,14639,4.2,0,0,44.78,18
40819,27199,5.2,1,0,21.54,409
40820,16855,8.2,1,0,41.38,449
40821,76884,11.1,0,1,77.91,250
40822,15932,1.4,0,0,83.62,376
40823,93174,4.8,1,0,67.32,398
40824,43348,7.3,1,0,35.46,387
40825,2724,8.6,0,0,67.59,174
40826,80213,9.8,0,1,77.33,368
40827,67210,6.6,1,0,57.05,43
40828,37205,9.6,0,0,1.55,401
40829,36942,2.6,1,0,48.25,319
40830,417924,10.0,0,1,79.23,445
40831,128577,11.9,1,0,49.02,158
40832,711307,19.3,1,0,79.87,339
40833,10548,4.1,0,0,69.7,354
40834,68703,10.4,1,0,75.12,21
40835,211090,10.8,1,0,75.44,201
40836,47064,10.2,0,0,62.16,389
40837,18267510,368.7,1,0,22.52,128
40838,178822,6.3,1,0,29.84,351
40839,50318,10.9,1,0,10.56,189
40840,1794,7.2,0,0,1.94,292
40841,16152,2.8,0,0,37.51,148
40842,122281,6.3,0,1,48.59,341
40843,44242,7.7,0,0,84.5,77
40844,244123,7.3,0,1,66.89,117
40845,11556,6.8,1,0,80.18,350
40846,133820,3.7,0,1,53.81,394
40847,5468,1.9,0,0,84.82,31
40848,45829,5.8,0,0,8.84,35
40849,4954,9.4,0,0,65.35,415
40850,5076,2.3,0,0,68.15,84
40851,176989,7.4,0,1,32.83,237
40852,31489,7.7,1,0,79.26,169
40853,176449,5.5,1,0,79.99,456
40854,5903,6.5,1,0,25.29,137
40855,21200,7.2,1,0,20.61,222
40856,8940,9.2,0,0,16.64,201
40857,16533,2.0,0,0,2.64,293
40858,114765,5.7,1,0,94.02,341
40859,17858,5.3,0,0,8.8,166
40860,6225,4.5,0,0,44.04,298
40861,85089,7.6,0,1,57.72,70
40862,288050,8.8,1,0,63.87,380
40863,65646,2.9,1,0,10.14,429
40864,97293,11.2,1,0,98.66,312
40865,28512,4.0,1,0,3.1,71
40866,31598,4.2,0,0,12.55,439
40867,995618,26.0,1,0,72.83,259
40868,379025,17.4,0,0,97.17,39
40869,30922,4.4,1,0,23.91,376
40870,99959,7.8,0,1,22.63,392
40871,203775,6.4,0,0,46.27,61
40872,343148,8.1,1,0,83.87,491
40873,90452,4.4,0,0,33.15,439
40874,60172,8.0,0,1,52.35,358
40875,4204,7.5,0,0,5.6,171
40876,46074,4.6,1,0,22.29,316
40877,1479981,34.3,0,1,86.86,43
40878,1646816,40.5,0,0,28.55,365
40879,30797,3.1,0,0,44.09,35
40880,19188,9.0,0,1,43.28,24
40881,48648,2.8,0,0,41.85,466
40882,10360,3.7,0,0,76.74,106
40883,577680,18.8,1,0,23.39,309
40884,20872,6.6,0,1,31.72,327
40885,5917,2.3,1,0,65.5,140
40886,29572,8.0,1,0,5.58,11
40887,563911,15.3,1,0,70.33,422
40888,8233,7.8,0,0,48.73,160
40889,80220,6.5,0,0,43.59,436
40890,269075,10.6,1,0,51.55,399
40891,29114,8.0,0,1,39.53,133
40892,1602950,35.0,0,0,6.69,46
40893,34433,4.5,1,0,38.3,495
40894,5789,8.9,1,0,90.46,288
40895,6485,4.8,0,0,70.45,380
40896,4281,1.6,0,0,59.11,204
40897,1405,9.7,0,0,97.65,471
40898,71738,9.4,0,0,83.87,493
40899,14394,2.3,0,0,68.59,443
40900,456272,13.2,1,0,23.78,160
40901,158240,8.9,0,1,31.7,57
40902,1039,1.6,0,0,7.99,458
40903,42691,2.2,0,1,35.73,386
40904,123669,6.5,0,1,31.05,445
40905,421183,10.2,0,1,63.49,23
40906,362979,12.5,0,1,60.88,15
40907,163950,9.8,1,0,13.49,395
40908,10643,4.4,1,0,54.83,144
40909,11381,6.2,1,0,27.4,67
40910,8394,5.3,0,0,96.95,388
40911,3990,9.0,0,0,94.91,281
40912,9138,6.1,0,0,17.85,427
40913,347666,16.3,1,0,64.01,211
40914,15946,4.3,1,0,5.8,224
40915,122993,5.5,0,1,16.95,9
40916,10172,6.7,0,0,84.91,164
40917,40145,2.7,0,0,61.48,458
40918,2477591,50.9,0,1,90.82,440
40919,97717,6.1,0,0,2.24,16
40920,79805,11.3,1,0,81.77,171
40921,55491,9.4,0,1,73.54,449
40922,63569,7.3,0,0,42.19,491
40923,35842,4.5,1,0,13.87,456
40924,77844,10.5,0,1,4.11,294
40925,23168,7.0,1,0,30.53,213
40926,13001,1.8,0,0,55.78,484
40927,19162,2.6,0,0,30.77,111
40928,19881,9.6,1,0,94.29,234
40929,17535,4.2,0,0,23.59,67
40930,8202,9.5,1,0,5.76,56
40931,333055,10.3,1,0,17.58,329
40932,29117,9.6,1,0,89.25,118
40933,13411,8.4,0,0,70.82,411
40934,120662,5.5,1,0,85.62,398
40935,26965,3.0,0,0,92.16,239
40936,8537,5.5,0,0,26.05,262
40937,2017,4.6,0,0,67.67,90
40938,145730,4.2,0,1,24.3,263
40939,6922,8.5,0,0,0.97,101
40940,7193,9.5,0,0,77.35,203
40941,406509,11.7,1,0,24.16,150
40942,132052,6.0,1,0,40.76,378
40943,6419,6.0,0,0,81.66,347
40944,30263,10.0,1,0,97.85,71
40945,4910,9.5,1,0,16.93,224
40946,126817,11.9,0,0,85.16,313
40947,20268,4.0,0,0,12.15,402
40948,374489,16.6,0,1,2.92,161
40949,122515,12.3,1,0,62.95,347
40950,6685,6.1,0,0,49.64,227
40951,11543,9.2,0,0,84.45,398
40952,5777,1.5,0,0,11.35,477
40953,16041,9.1,0,0,53.25,468
40954,5848,9.9,0,0,49.26,401
40955,18633,10.0,0,0,89.96,247
40956,184550,4.7,0,1,77.75,399
40957,16630,7.0,0,1,60.05,464
40958,3869,1.2,0,0,71.31,208
40959,2743,5.8,1,0,78.08,249
40960,36932,4.3,0,1,75.36,228
40961,11823,6.6,1,0,56.79,206
40962,51773,2.7,0,0,9.33,51
40963,2782,3.1,0,0,76.65,190
40964,22925,4.0,0,1,83.1,426
40965,40178,5.3,1,0,4.9,141
40966,26330,7.4,1,0,30.34,489
40967,299458,11.1,0,0,19.73,44
40968,354325,13.8,1,0,11.77,426
40969,6023,9.3,0,0,34.23,121
40970,109856,4.4,0,1,73.18,407
40971,341914,9.5,1,0,51.05,314
40972,126651,9.4,0,1,64.59,270
40973,37341,6.5,1,0,13.48,354
40974,24555,4.6,0,0,15.44,243
40975,11428,6.6,0,0,77.29,253
40976,9135,5.4,1,0,10.22,373
40977,82064,3.7,0,0,16.11,299
40978,57430,3.4,1,0,13.08,134
40979,30798,10.0,0,1,32.2,268
40980,82978,4.1,0,0,94.35,114
40981,206165,5.6,0,1,38.59,291
40982,29475,9.3,0,1,22.79,170
40983,1055,3.0,1,0,44.13,46
40984,52137,7.5,1,0,86.4,391
40985,81164,10.9,0,1,74.49,118
40986,4128,2.7,0,0,40.56,174
40987,4524814,95.7,1,0,11.19,419
40988,93152,10.0,1,0,3.98,174
40989,17714,5.2,1,0,73.73,28
40990,347822,15.9,1,0,94.61,23
40991,58603,8.8,0,0,83.14,156
40992,22144,4.8,0,0,99.27,34
40993,17229,5.7,0,0,57.74,110
40994,49231,10.4,1,0,73.49,144
40995,20626,5.4,0,0,92.99,197
40996,124807,7.4,1,0,49.67,264
40997,44512,8.5,0,1,54.8,5
40998,31093,9.5,0,0,37.23,477
40999,6086,7.5,0,1,21.26,451
41000,1140601,30.1,0,1,17.73,151
41001,18079,3.6,0,0,92.62,161
41002,9406,6.5,0,0,65.68,37
41003,203142,9.7,0,1,16.07,153
41004,20425,5.5,0,0,57.83,155
41005,55571,7.3,0,0,18.41,284
41006,2539,1.3,0,0,58.07,429
41007,1291200,27.6,1,0,43.62,374
41008,92729,6.8,0,0,95.32,63
41009,24269,8.7,0,0,43.78,23
41010,103146,3.2,0,0,55.16,213
41011,31391,7.7,0,0,48.44,187
41012,53484,6.7,1,0,43.92,181
41013,274287,9.1,1,0,64.13,317
41014,46557,9.8,0,0,10.17,100
41015,11418,2.2,1,0,37.16,280
41016,56533,6.4,0,1,55.55,87
41017,7875,2.2,0,0,11.92,184
41018,14675,3.5,1,0,43.34,127
41019,194144,12.5,1,0,27.56,440
41020,33208,10.0,0,1,51.47,407
41021,1321,8.9,0,0,54.47,333
41022,10968,6.8,0,0,24.03,267
41023,29556,8.5,0,0,88.98,252
41024,133767,12.6,1,0,4.13,233
41025,37815,8.5,0,0,77.08,439
41026,1062310,26.4,1,0,29.46,362
41027,144240,5.2,1,0,73.32,155
41028,432299,12.3,1,0,74.0,178
41029,22985,2.0,0,0,88.74,214
41030,4675739,95.6,0,1,43.45,203
41031,33404,7.2,0,0,78.86,414
41032,2236,7.9,1,0,35.86,490
41033,25302,4.8,0,1,30.73,32
41034,2415,5.4,0,0,45.16,194
41035,68616,11.2,0,0,54.91,362
41036,7486,8.3,0,0,10.83,494
41037,26148,7.4,1,0,45.65,291
41038,22715,5.7,0,0,85.82,346
41039,9744,3.2,0,0,29.18,6
41040,75964,4.9,1,0,62.85,373
41041,14589,7.2,0,0,15.22,113
41042,30691,5.3,0,0,63.05,154
41043,14970,4.6,0,0,56.19,259
41044,209802,12.7,1,0,14.44,222
41045,1266,6.2,0,0,36.28,371
41046,2807,3.7,0,0,70.82,439
41047,118088,9.4,0,1,6.08,49
41048,2509,8.1,0,0,4.13,323
41049,3389,1.1,0,0,42.1,141
41050,24715,5.1,0,0,45.97,484
41051,12612,10.1,0,0,28.36,314
41052,511990,17.2,0,1,90.86,35
41053,1181,5.8,0,0,32.25,72
41054,1639,6.8,0,0,97.6,323
41055,36316,8.4,1,0,19.11,92
41056,29591,3.8,0,0,33.95,223
41057,83373,10.0,0,0,85.36,361
41058,205069,5.9,0,1,44.42,411
41059,11896,5.1,0,0,59.75,491
41060,12569,7.8,0,0,36.79,89
41061,13280,9.7,0,1,32.42,310
41062,414300,13.4,0,0,50.63,226
41063,4435,3.8,0,0,56.25,275
41064,243063,8.9,0,1,76.54,342
41065,6449,2.7,1,0,81.95,354
41066,9448,7.1,1,0,29.44,498
41067,7180,9.8,1,0,2.82,86
41068,26977,5.6,0,0,31.54,498
41069,63120,6.7,1,0,32.67,160
41070,3688,8.2,0,0,77.67,212
41071,31174,4.4,0,0,77.07,304
41072,305106,12.6,1,0,67.04,28
41073,267609,9.8,1,0,2.18,75
41074,63598,11.0,0,0,6.3,427
41075,7589,8.0,0,0,89.3,491
41076,9045,9.6,1,0,55.14,405
41077,66200,5.4,0,1,84.62,341
41078,33405,7.3,0,1,55.97,433
41079,76786,3.1,0,1,71.91,434
41080,1498,7.8,0,0,54.56,218
41081,4008,10.0,1,0,78.04,195
41082,384310,15.4,0,1,43.09,178
41083,796,6.6,0,0,45.5,220
41084,333903,10.8,0,1,47.42,343
41085,3030930,63.4,0,1,5.88,427
41086,17855,4.3,0,0,71.98,337
41087,8096,7.5,0,0,19.75,460
41088,311493,10.8,0,1,20.48,128
41089,39801,4.9,1,0,54.81,381
41090,69596,10.8,1,0,11.65,359
41091,26165,7.8,1,0,6.87,208
41092,1606,6.2,0,0,66.27,425
41093,78910,6.9,1,0,45.16,126
41094,218518,8.7,1,0,82.26,466
41095,42153,6.0,0,0,22.79,171
41096,41307,3.1,0,0,30.89,241
41097,1581,1.1,0,0,9.19,159
41098,187626,11.7,1,0,56.86,94
41099,73967,6.8,1,0,53.69,290
41100,163975,11.9,1,0,55.29,265
41101,27228,2.9,0,0,40.09,43
41102,10044,8.1,0,0,56.76,288
41103,13408,4.9,1,0,87.53,450
41104,176092,9.3,0,1,66.78,48
41105,5282,10.0,1,0,63.86,483
41106,16201,5.9,1,0,71.28,155
41107,104639,12.0,0,0,33.96,294
41108,8340,10.0,1,0,2.51,37
41109,23021,7.9,0,1,62.63,324
41110,20069,4.6,0,0,54.86,408
41111,373287,9.2,0,1,18.52,18
41112,56999,2.6,1,0,64.15,361
41113,431501,11.9,1,0,64.83,296
41114,289194,15.6,0,0,70.69,175
41115,176698,11.4,1,0,15.75,47
41116,778490,18.3,1,0,13.4,496
41117,45576,7.3,0,1,39.98,475
41118,1124432,27.7,0,0,11.97,332
41119,88301,5.8,1,0,84.14,155
41120,55396,4.1,0,0,4.5,65
41121,79208,3.8,1,0,8.26,7
41122,242898,6.4,1,0,90.55,62
41123,54872,6.8,0,0,88.97,278
41124,87609,3.4,0,1,15.87,250
41125,10953,9.4,0,1,3.77,384
41126,213396,12.6,0,0,97.8,63
41127,322287,12.0,1,0,60.48,91
41128,258858,10.9,0,0,78.02,10
41129,12093,2.7,0,1,38.41,149
41130,60693,3.5,0,0,98.23,408
41131,17462,2.7,0,0,11.37,44
41132,12333,4.2,1,0,90.09,215
41133,79910,3.1,1,0,46.2,457
41134,1986598,47.3,1,0,42.11,432
41135,19071,2.6,0,0,30.24,496
41136,126714,8.3,0,1,92.65,355
41137,24447,4.8,0,0,97.66,80
41138,33575,6.9,0,0,79.88,23
41139,50446,10.3,1,0,99.73,381
41140,2942,7.4,1,0,4.59,468
41141,16582,5.3,1,0,39.08,227
41142,3761,6.8,0,0,33.69,335
41143,105929,9.7,0,1,8.72,6
41144,1886,5.5,0,0,99.19,49
41145,6596,4.1,1,0,16.47,121
41146,44787,9.7,1,0,6.96,402
41147,82814,3.6,1,0,59.7,417
41148,40391,10.2,0,0,4.51,184
41149,6711,7.8,0,0,8.17,419
41150,17370,6.0,0,0,59.97,327
41151,15903,9.7,0,0,15.69,137
41152,3331,1.1,0,0,54.92,13
41153,81629,5.1,1,0,82.99,278
41154,34399,6.1,0,0,45.81,119
41155,58583,4.8,1,0,40.98,292
41156,3505,2.4,0,0,95.33,17
41157,379169,11.1,1,0,41.02,446
41158,14454,2.3,1,0,34.95,267
41159,22867,8.7,1,0,20.18,134
41160,217915,6.5,0,1,82.44,438
41161,57740,10.8,0,0,55.97,254
41162,27652,4.2,1,0,8.3,480
41163,7315,1.6,1,0,83.08,496
41164,29676,6.3,0,0,32.08,48
41165,149267,9.4,0,0,27.61,123
41166,41217,10.0,0,1,68.29,11
41167,218710,11.6,0,0,53.5,209
41168,14614,6.2,1,0,99.86,360
41169,29908,7.7,0,0,6.11,208
41170,329492,16.5,1,0,94.51,241
41171,78629,3.5,1,0,42.48,449
41172,4946,6.2,0,1,91.97,225
41173,27470,7.4,1,0,18.47,465
41174,115429,8.5,0,1,50.93,375
41175,50370,3.7,1,0,37.35,352
41176,25456,8.8,0,0,81.58,197
41177,1165584,25.5,1,0,90.63,221
41178,2358,7.4,0,0,11.79,323
41179,22085,4.9,1,0,36.44,481
41180,3556,7.0,0,0,0.6,467
41181,25582,10.4,0,1,49.87,87
41182,5934,6.1,1,0,59.78,452
41183,598722,16.3,1,0,29.37,390
41184,103507,12.0,0,0,94.97,438
41185,392593,17.2,0,1,41.12,222
41186,66898,2.7,1,0,33.69,422
41187,102458,9.3,0,1,12.55,409
41188,477771,16.7,1,0,94.03,217
41189,224247,11.7,0,0,3.46,418
41190,135311,10.3,0,0,5.64,117
41191,582455,15.6,0,1,98.26,230
41192,145255,4.2,0,1,40.07,119
41193,899048,21.6,1,0,84.31,222
41194,62753,7.8,0,0,88.65,326
41195,2823,5.0,1,0,85.38,253
41196,135242,10.4,1,0,97.46,136
41197,47762,5.7,1,0,72.15,162
41198,43207,3.9,0,1,80.13,268
41199,34790,8.3,0,0,45.34,186
41200,19404,6.9,1,0,84.0,7
41201,12188,3.0,0,0,18.72,251
41202,29758,4.0,1,0,77.08,89
41203,25151,2.4,0,0,71.54,151
41204,12590,2.9,0,1,90.97,104
41205,42047,6.1,0,0,82.92,387
41206,15770,9.6,1,0,50.66,225
41207,39660,7.7,0,0,35.49,223
41208,3832,2.7,0,0,57.01,8
41209,890746,23.2,1,0,40.52,355
41210,31595,7.5,1,0,84.55,274
41211,4417968,90.9,0,0,51.16,464
41212,9541,2.6,1,0,99.55,499
41213,189857,7.2,0,0,53.95,54
41214,21284,9.5,0,1,90.51,223
41215,104331,5.8,1,0,93.92,416
41216,151509,4.7,0,1,38.29,328
41217,21418,2.7,0,1,81.28,469
41218,13608,8.5,1,0,71.78,44
41219,352899,10.0,0,1,95.82,437
41220,13894,6.7,0,0,61.95,426
41221,55030,6.6,0,0,79.7,484
41222,224448,8.8,0,1,53.7,306
41223,83608,9.7,1,0,70.41,105
41224,65053,8.3,0,0,15.21,79
41225,8475,7.3,1,0,37.08,152
41226,14176,4.3,0,0,14.31,241
41227,131202,8.8,1,0,26.67,468
41228,10692,3.0,0,0,88.38,42
41229,9094,3.9,0,0,94.15,258
41230,10985,8.6,0,0,80.43,77
41231,35876,9.9,1,0,41.09,286
41232,8852,9.5,1,0,75.44,407
41233,12150,1.4,0,1,6.33,382
41234,203384,13.4,0,0,93.81,74
41235,139475,6.9,1,0,72.01,30
41236,1438,6.3,0,0,70.83,396
41237,21989,6.0,1,0,45.08,413
41238,84121,9.8,1,0,34.42,277
41239,33090,5.6,0,1,72.55,182
41240,40397,7.2,0,0,5.34,6
41241,60742,9.6,0,0,48.43,90
41242,22210,6.7,0,0,46.97,23
41243,4651,2.2,0,0,27.58,407
41244,8913,3.8,0,0,75.33,336
41245,16070,1.8,0,0,42.88,47
41246,59420,7.1,1,0,90.04,343
41247,2599,9.5,1,0,61.44,110
41248,547377,15.2,1,0,51.95,320
41249,3394,8.6,0,0,72.11,455
41250,111282,7.7,1,0,25.48,112
41251,511355,14.4,0,1,3.06,40
41252,18898,9.8,0,0,24.56,213
41253,59445,5.4,1,0,46.95,188
41254,69430,6.3,0,0,22.49,124
41255,5502,3.6,0,0,23.57,493
41256,3222,5.3,0,0,27.62,422
41257,30650,10.5,0,0,95.26,305
41258,42315,6.7,0,0,10.99,450
41259,22606,5.3,0,0,57.61,125
41260,902170,23.5,1,0,1.44,97
41261,7785,7.6,0,0,32.63,455
41262,13366,5.7,0,0,33.48,482
41263,5139,3.7,1,0,75.64,410
41264,8968,9.4,1,0,1.6,6
41265,22638,8.3,1,0,71.39,76
41266,5646,5.3,0,0,40.19,178
41267,55567,3.4,0,1,89.85,447
41268,12708,6.8,0,0,75.75,13
41269,278156,13.2,0,1,27.94,459
41270,584842,16.2,0,1,84.03,131
41271,80933,7.2,0,1,73.31,194
41272,664544,18.8,0,0,34.15,61
41273,32292,5.4,1,0,64.86,234
41274,217987,12.6,1,0,10.7,388
41275,1625,3.8,0,0,89.59,476
41276,25201,8.0,0,0,62.55,425
41277,14846,7.4,0,0,23.36,343
41278,48565,3.2,0,0,52.48,222
41279,45948,3.7,0,0,77.75,315
41280,100665,4.8,0,0,71.34,302
41281,46702,2.7,0,0,70.22,7
41282,107539,5.3,0,1,43.91,15
41283,34607,3.6,0,1,51.34,100
41284,145234,11.7,0,1,59.29,349
41285,5749,7.0,0,0,63.09,306
41286,2965,9.9,0,0,25.16,351
41287,537758,15.3,1,0,19.83,165
41288,209002,14.1,1,0,45.92,309
41289,4900,1.8,0,0,20.68,400
41290,2402,3.9,0,0,55.24,151
41291,36611,4.6,0,0,98.22,449
41292,11078,3.5,0,0,88.74,56
41293,12338,8.7,1,0,21.95,297
41294,786796,21.0,1,0,4.17,276
41295,23011,5.5,0,0,34.04,352
41296,118135,10.9,0,0,3.43,192
41297,73648,11.4,0,0,6.73,451
41298,18656,4.0,0,1,77.43,67
41299,9431,1.5,0,1,27.15,497
41300,353891,12.1,0,1,64.22,359
41301,110779,9.9,0,0,45.89,436
41302,324740,8.9,1,0,96.94,432
41303,4815,2.2,0,0,46.61,153
41304,203577,13.2,0,0,47.68,455
41305,63429,9.6,1,0,44.58,440
41306,689357,20.3,0,1,54.87,79
41307,56678,4.7,0,0,72.89,382
41308,82888,11.1,1,0,66.08,128
41309,21566,6.8,0,0,37.54,43
41310,14043,1.9,0,0,17.06,298
41311,1550127,34.3,0,1,78.87,291
41312,133259,5.9,0,1,86.51,427
41313,30371,5.5,1,0,76.48,377
41314,29480,6.9,1,0,56.07,313
41315,4551,6.4,0,0,45.09,188
41316,3156,2.8,0,0,3.51,439
41317,8320,6.7,0,0,98.88,436
41318,1885,5.8,0,0,41.91,173
41319,99375,11.7,1,0,66.57,440
41320,256167,10.0,1,0,4.9,11
41321,10232,3.3,0,0,63.65,70
41322,178226,7.6,0,1,84.89,25
41323,72552,11.4,0,0,68.49,170
41324,31992,10.2,1,0,93.79,21
41325,35763,5.0,0,0,97.17,201
41326,5177,5.5,0,0,8.37,93
41327,6869,6.9,0,0,46.97,110
41328,44979,8.5,0,1,94.93,361
41329,57025,4.1,0,0,14.55,98
41330,1829,5.9,0,0,66.99,183
41331,6904,3.3,0,0,66.08,453
41332,29361,7.7,0,1,30.49,436
41333,457658,15.6,1,0,19.04,247
41334,5747,8.9,0,0,13.21,71
41335,4365,5.0,0,0,74.3,279
41336,60130,8.3,0,1,38.0,74
41337,70363,4.9,0,0,49.78,459
41338,1158420,29.4,0,1,80.82,264
41339,14064,9.4,0,0,57.1,31
41340,1776,8.5,1,0,55.23,462
41341,36527,6.3,0,0,16.76,454
41342,4878,9.4,0,0,60.53,381
41343,15565,4.0,1,0,93.55,121
41344,1634,5.6,1,0,24.15,117
41345,6519,10.1,1,0,3.34,496
41346,13498,9.3,0,0,93.09,151
41347,32943,2.2,0,0,31.08,222
41348,1354,3.5,0,0,18.54,194
41349,4744,6.2,0,0,30.38,126
41350,94344,3.7,0,0,68.42,11
41351,5880,6.6,0,0,86.07,145
41352,2194,4.3,0,0,49.52,170
41353,9275,9.5,1,0,50.56,129
41354,134490,6.6,0,0,5.42,192
41355,37468,3.3,1,0,22.67,306
41356,51490,2.9,0,0,71.75,139
41357,20500,9.5,1,0,22.47,423
41358,44116,8.7,1,0,45.27,72
41359,44396,10.4,1,0,37.28,161
41360,8595,5.4,0,0,76.6,341
41361,41757,6.1,0,1,11.68,159
41362,15993,1.7,0,0,12.77,418
41363,102114,10.7,1,0,8.47,38
41364,59983,8.7,1,0,54.78,106
41365,93510,11.6,0,1,52.67,246
41366,8407,2.7,1,0,62.38,82
41367,874614,21.7,1,0,80.68,247
41368,10908,1.5,1,0,73.09,256
41369,54760,6.6,1,0,38.81,175
41370,90779,4.3,0,1,49.39,363
41371,28731,9.2,1,0,25.06,428
41372,8362,4.1,0,0,18.7,431
41373,2406257,54.2,1,0,85.49,434
41374,7564,6.9,1,0,58.02,416
41375,44725,10.5,1,0,53.03,417
41376,6633,1.6,0,0,83.77,368
41377,222634,11.2,1,0,60.86,188
41378,3816,7.5,0,0,34.75,199
41379,254765,13.8,0,0,94.42,420
41380,1466412,34.1,0,1,57.73,255
41381,535704,13.3,0,1,45.32,234
41382,298870,8.6,0,1,79.31,300
41383,456266,11.4,1,0,56.34,417
41384,24025,2.3,0,1,4.31,52
41385,92751,11.8,1,0,51.53,316
41386,48895,2.8,0,0,65.98,365
41387,891151,27.0,0,1,32.54,77
41388,24961,10.5,1,0,56.55,57
41389,2157,7.5,0,0,45.06,124
41390,440802,16.5,0,1,46.69,13
41391,71256,6.2,0,1,3.32,396
41392,79350,6.7,0,0,45.87,146
41393,66072,11.1,0,1,61.84,456
41394,78728,6.7,0,0,47.91,483
41395,310650,11.0,0,1,63.71,77
41396,208686,12.1,1,0,28.3,91
41397,4567,8.2,0,0,0.22,485
41398,79941,8.5,1,0,17.93,21
41399,141683,5.9,0,1,97.68,108
41400,126733,4.2,0,1,42.92,349
41401,39634,2.6,0,0,9.78,363
41402,2734,4.7,0,0,86.91,80
41403,188831,13.4,0,1,47.94,340
41404,19767,6.2,0,0,90.68,167
41405,19421,7.4,0,0,56.06,396
41406,29080,3.9,0,0,84.99,291
41407,4089,6.7,1,0,57.0,253
41408,1571,5.4,0,0,14.27,325
41409,34904,2.9,1,0,26.71,490
41410,8301,7.1,0,0,86.66,209
41411,42396,10.3,0,1,83.76,349
41412,19547,2.2,0,1,92.54,406
41413,3202,7.0,0,0,70.56,136
41414,29400,10.1,0,0,77.08,276
41415,3222,7.0,1,0,34.44,292
41416,8977,4.0,0,0,18.99,385
41417,72511,5.5,1,0,25.4,269
41418,187896,7.3,0,1,43.44,402
41419,22899,5.2,0,1,12.77,244
41420,101865,11.9,0,1,90.87,284
41421,17387,2.3,0,0,14.25,58
41422,53367,9.1,1,0,69.5,416
41423,375945,16.6,0,1,9.59,120
41424,44467,7.6,0,0,9.63,94
41425,94661,3.7,0,1,3.8,278
41426,54143,2.3,0,0,75.27,333
41427,50874,5.0,0,0,30.26,272
41428,126190,11.0,0,1,21.91,317
41429,6881,7.2,1,0,61.23,63
41430,24981,10.0,0,0,68.75,318
41431,146721,7.9,1,0,1.87,360
41432,223862,13.7,1,0,83.85,105
41433,2936,3.7,0,0,19.19,483
41434,59176,4.5,0,0,77.31,479
41435,86200,8.4,0,1,89.63,462
41436,148812,5.1,0,0,46.25,129
41437,3691,3.3,1,0,31.83,398
41438,38527,6.5,1,0,50.23,7
41439,112862,10.3,0,1,87.13,314
41440,113848,6.0,1,0,90.85,50
41441,21517,8.1,0,0,11.85,81
41442,480878,13.9,0,1,43.39,459
41443,6378,9.1,1,0,10.56,170
41444,7724,9.9,1,0,13.03,470
41445,165672,7.0,0,1,86.73,192
41446,1326,4.4,0,0,37.64,166
41447,83298,10.9,0,0,43.65,28
41448,12582,5.2,0,0,29.82,381
41449,26302,2.9,0,0,24.2,495
41450,116167,11.1,1,0,13.28,116
41451,2078,7.9,1,0,81.7,219
41452,17065,8.3,0,0,12.7,173
41453,276039,10.6,1,0,59.92,116
41454,13021,8.4,0,0,84.97,173
41455,615551,15.2,0,0,65.02,186
41456,9833,9.4,0,0,16.23,134
41457,31597,8.0,1,0,11.94,128
41458,2019,1.3,1,0,68.27,123
41459,5098,6.6,0,0,31.4,356
41460,160067,9.0,0,0,62.39,404
41461,16347,9.0,0,0,1.73,89
41462,24612,1.7,1,0,75.07,102
41463,44458,4.6,0,0,52.67,77
41464,96188,11.4,0,0,92.45,143
41465,109089,4.4,1,0,36.48,430
41466,5097,9.3,0,0,85.3,495
41467,4510,2.9,1,0,82.58,62
41468,36749,3.5,0,0,1.57,220
41469,840803,18.2,1,0,25.92,446
41470,9650,2.6,0,0,54.17,178
41471,19407,4.7,0,1,32.96,306
41472,726771,23.2,1,0,10.43,93
41473,85350,4.4,0,0,52.65,133
41474,1257887,31.6,1,0,20.79,288
41475,30328,3.8,0,0,65.87,299
41476,32763,3.4,1,0,59.2,55
41477,21802,3.2,0,0,93.18,426
41478,31471,1.8,1,0,82.68,92
41479,80753,7.1,0,0,58.25,24
41480,255848,13.7,0,1,27.73,455
41481,27526,3.1,1,0,42.4,49
41482,39723,9.1,0,0,23.81,459
41483,140472,5.9,0,1,96.79,450
41484,202749,5.8,0,0,34.88,140
41485,10512,3.4,0,1,6.25,469
41486,6241,1.3,0,0,71.82,165
41487,279681,7.7,1,0,54.45,156
41488,90768,9.6,0,0,13.72,413
41489,251609,6.5,0,1,83.16,74
41490,4853,3.1,1,0,34.12,310
41491,48660,9.1,0,1,2.64,167
41492,190944,12.2,1,0,54.86,87
41493,15046,10.3,0,0,4.95,87
41494,429254,16.2,0,0,72.04,176
41495,30562,2.4,0,0,58.36,334
41496,66165,6.4,1,0,72.2,38
41497,216488,5.4,1,0,59.64,125
41498,2686,8.9,1,0,83.24,366
41499,31496,10.3,0,0,47.66,74
