incident_id,company_id,breach_type,total_loss_val,records_stolen,forensics_retained,post_breach_pr_cost,is_claim_filed
INC-038624,38625,Ransomware,2108053.24,11102.0,1.0,105402.66,1
,38626,,,,,,0
INC-038626,38627,Insider Threat,233456861.36,1553551.0,1.0,11672843.07,1
INC-038627,38628,DDoS,203509.26,842.0,1.0,10175.46,1
,38629,,,,,,0
INC-038629,38630,Ransomware,3550156.76,22869.0,1.0,177507.84,1
,38631,,,,,,0
INC-038631,38632,Ransomware,6055962.17,38960.0,1.0,302798.11,1
,38633,,,,,,0
,38634,,,,,,0
,38635,,,,,,0
INC-038635,38636,Insider Threat,78472699.0,522578.0,1.0,3923634.95,1
,38637,,,,,,0
INC-038637,38638,Ransomware,982500.2,4810.0,1.0,49125.01,1
,38639,,,,,,0
INC-038639,38640,DDoS,220876.92,1082.0,1.0,11043.85,1
INC-038640,38641,Phishing,8207754.33,53402.0,1.0,410387.72,1
INC-038641,38642,Ransomware,11919814.32,77368.0,1.0,595990.72,1
,38643,,,,,,0
,38644,,,,,,0
,38645,,,,,,0
,38646,,,,,,0
,38647,,,,,,0
,38648,,,,,,0
,38649,,,,,,0
,38650,,,,,,0
,38651,,,,,,0
INC-038651,38652,DDoS,15175035.54,99371.0,1.0,758751.78,1
INC-038652,38653,DDoS,140844425.15,938516.0,1.0,7042221.26,1
,38654,,,,,,0
,38655,,,,,,0
,38656,,,,,,0
,38657,,,,,,0
,38658,,,,,,0
INC-038658,38659,Insider Threat,7424692.85,47125.0,1.0,371234.64,1
INC-038659,38660,DDoS,1832429.51,11538.0,1.0,91621.48,1
,38661,,,,,,0
INC-038661,38662,Insider Threat,9662064.71,61382.0,1.0,483103.24,1
INC-038662,38663,Phishing,1855406.8,10115.0,1.0,92770.34,1
INC-038663,38664,Phishing,6283978.41,41530.0,1.0,314198.92,1
INC-038664,38665,Phishing,15249165.95,100217.0,1.0,762458.3,1
INC-038665,38666,Ransomware,1071734.0,5006.0,1.0,53586.7,1
,38667,,,,,,0
,38668,,,,,,0
,38669,,,,,,0
INC-038669,38670,DDoS,11034163.46,71349.0,1.0,551708.17,1
,38671,,,,,,0
,38672,,,,,,0
,38673,,,,,,0
,38674,,,,,,0
,38675,,,,,,0
,38676,,,,,,0
,38677,,,,,,0
INC-038677,38678,Ransomware,1168887.52,6316.0,1.0,58444.38,1
INC-038678,38679,Ransomware,971781.48,4657.0,1.0,48589.07,1
,38680,,,,,,0
INC-038680,38681,Phishing,5701822.77,35621.0,1.0,285091.14,1
,38682,,,,,,0
INC-038682,38683,DDoS,459249.4,690.0,1.0,22962.47,1
,38684,,,,,,0
INC-038684,38685,Insider Threat,8859873.75,57728.0,1.0,442993.69,1
,38686,,,,,,0
,38687,,,,,,0
INC-038687,38688,DDoS,437897.03,2216.0,1.0,21894.85,1
,38689,,,,,,0
,38690,,,,,,0
,38691,,,,,,0
,38692,,,,,,0
INC-038692,38693,Ransomware,918426.9,3092.0,1.0,45921.35,1
INC-038693,38694,DDoS,1132377.39,5552.0,1.0,56618.87,1
,38695,,,,,,0
,38696,,,,,,0
INC-038696,38697,Phishing,6271066.61,39643.0,1.0,313553.33,1
INC-038697,38698,Phishing,12414575.73,79966.0,1.0,620728.79,1
,38699,,,,,,0
INC-038699,38700,Phishing,627277.52,1328.0,1.0,31363.88,1
INC-038700,38701,DDoS,28079534.07,185396.0,1.0,1403976.7,1
,38702,,,,,,0
,38703,,,,,,0
,38704,,,,,,0
INC-038704,38705,Phishing,4163039.51,26775.0,1.0,208151.98,1
INC-038705,38706,Insider Threat,24715786.04,162873.0,1.0,1235789.3,1
INC-038706,38707,DDoS,936224.37,3684.0,1.0,46811.22,1
INC-038707,38708,DDoS,1660025.43,10114.0,1.0,83001.27,1
,38709,,,,,,0
,38710,,,,,,0
INC-038710,38711,Insider Threat,2970483.55,19046.0,1.0,148524.18,1
INC-038711,38712,Phishing,27333889.93,179396.0,1.0,1366694.5,1
,38713,,,,,,0
INC-038713,38714,Ransomware,4737303.5,29880.0,1.0,236865.18,1
INC-038714,38715,DDoS,90338699.04,599549.0,1.0,4516934.95,1
,38716,,,,,,0
,38717,,,,,,0
,38718,,,,,,0
,38719,,,,,,0
,38720,,,,,,0
,38721,,,,,,0
,38722,,,,,,0
,38723,,,,,,0
,38724,,,,,,0
INC-038724,38725,DDoS,978228.5,5115.0,1.0,48911.43,1
,38726,,,,,,0
INC-038726,38727,Insider Threat,1902096.59,11132.0,1.0,95104.83,1
,38728,,,,,,0
,38729,,,,,,0
,38730,,,,,,0
,38731,,,,,,0
,38732,,,,,,0
,38733,,,,,,0
,38734,,,,,,0
INC-038734,38735,Insider Threat,9935401.87,65210.0,1.0,496770.09,1
,38736,,,,,,0
,38737,,,,,,0
,38738,,,,,,0
,38739,,,,,,0
,38740,,,,,,0
,38741,,,,,,0
INC-038741,38742,Ransomware,864558.06,3545.0,1.0,43227.9,1
INC-038742,38743,Phishing,4856587.71,30689.0,1.0,242829.39,1
,38744,,,,,,0
,38745,,,,,,0
INC-038745,38746,Insider Threat,1773460.43,10016.0,1.0,88673.02,1
INC-038746,38747,Phishing,2484717.93,16205.0,1.0,124235.9,1
INC-038747,38748,Insider Threat,2056533.79,11449.0,1.0,102826.69,1
,38749,,,,,,0
,38750,,,,,,0
INC-038750,38751,Insider Threat,4903731.28,29680.0,1.0,245186.56,1
INC-038751,38752,Ransomware,1289461.51,5869.0,1.0,64473.08,1
,38753,,,,,,0
INC-038753,38754,Ransomware,1786392.15,8884.0,1.0,89319.61,1
,38755,,,,,,0
INC-038755,38756,Phishing,1130139.25,4609.0,1.0,56506.96,1
INC-038756,38757,Phishing,1906842.79,11222.0,1.0,95342.14,1
,38758,,,,,,0
,38759,,,,,,0
,38760,,,,,,0
,38761,,,,,,0
,38762,,,,,,0
,38763,,,,,,0
,38764,,,,,,0
,38765,,,,,,0
,38766,,,,,,0
,38767,,,,,,0
,38768,,,,,,0
INC-038768,38769,DDoS,1585719.13,8627.0,1.0,79285.96,1
,38770,,,,,,0
INC-038770,38771,Ransomware,11060471.1,72268.0,1.0,553023.56,1
,38772,,,,,,0
,38773,,,,,,0
,38774,,,,,,0
,38775,,,,,,0
,38776,,,,,,0
,38777,,,,,,0
INC-038777,38778,Ransomware,8816823.83,56357.0,1.0,440841.19,1
INC-038778,38779,Insider Threat,30240218.05,200192.0,1.0,1512010.9,1
,38780,,,,,,0
,38781,,,,,,0
INC-038781,38782,Insider Threat,16884449.66,111576.0,1.0,844222.48,1
INC-038782,38783,Phishing,721126.55,1685.0,1.0,36056.33,1
INC-038783,38784,DDoS,964083.93,4277.0,1.0,48204.2,1
,38785,,,,,,0
,38786,,,,,,0
,38787,,,,,,0
INC-038787,38788,Ransomware,4623682.18,27805.0,1.0,231184.11,1
,38789,,,,,,0
INC-038789,38790,Insider Threat,8393091.67,53811.0,1.0,419654.58,1
,38791,,,,,,0
INC-038791,38792,DDoS,19165550.66,125451.0,1.0,958277.53,1
INC-038792,38793,Phishing,966613.9,6054.0,1.0,48330.7,1
,38794,,,,,,0
,38795,,,,,,0
,38796,,,,,,0
,38797,,,,,,0
,38798,,,,,,0
INC-038798,38799,Phishing,14716282.66,95069.0,1.0,735814.13,1
INC-038799,38800,Ransomware,2020161.96,10910.0,1.0,101008.1,1
,38801,,,,,,0
,38802,,,,,,0
,38803,,,,,,0
,38804,,,,,,0
INC-038804,38805,Ransomware,4142505.89,27263.0,1.0,207125.29,1
,38806,,,,,,0
INC-038806,38807,Ransomware,7872820.64,50895.0,1.0,393641.03,1
,38808,,,,,,0
INC-038808,38809,Phishing,3415990.35,19450.0,1.0,170799.52,1
,38810,,,,,,0
INC-038810,38811,Phishing,951038236.83,6337339.0,1.0,47551911.84,1
INC-038811,38812,DDoS,1183994.46,7366.0,1.0,59199.72,1
,38813,,,,,,0
,38814,,,,,,0
,38815,,,,,,0
INC-038815,38816,Ransomware,3376041.31,20966.0,1.0,168802.07,1
INC-038816,38817,Phishing,1210548.17,6453.0,1.0,60527.41,1
INC-038817,38818,Insider Threat,4284176.32,26058.0,1.0,214208.82,1
,38819,,,,,,0
INC-038819,38820,Phishing,26608611.08,175001.0,1.0,1330430.55,1
INC-038820,38821,Ransomware,5099140.05,33170.0,1.0,254957.0,1
INC-038821,38822,Phishing,4325087.72,27001.0,1.0,216254.39,1
,38823,,,,,,0
,38824,,,,,,0
,38825,,,,,,0
INC-038825,38826,Insider Threat,4659507.43,29347.0,1.0,232975.37,1
,38827,,,,,,0
,38828,,,,,,0
INC-038828,38829,Phishing,970916.75,5591.0,1.0,48545.84,1
,38830,,,,,,0
INC-038830,38831,DDoS,1025406.98,5252.0,1.0,51270.35,1
,38832,,,,,,0
,38833,,,,,,0
,38834,,,,,,0
,38835,,,,,,0
,38836,,,,,,0
INC-038836,38837,DDoS,48733987.29,324178.0,1.0,2436699.36,1
,38838,,,,,,0
INC-038838,38839,Insider Threat,87964805.24,583573.0,1.0,4398240.26,1
,38840,,,,,,0
INC-038840,38841,Phishing,510317.91,526.0,1.0,25515.9,1
,38842,,,,,,0
,38843,,,,,,0
,38844,,,,,,0
,38845,,,,,,0
INC-038845,38846,Insider Threat,43453432.51,288830.0,1.0,2172671.63,1
,38847,,,,,,0
,38848,,,,,,0
INC-038848,38849,DDoS,5777151.51,35187.0,1.0,288857.58,1
INC-038849,38850,DDoS,10823399.46,70552.0,1.0,541169.97,1
,38851,,,,,,0
,38852,,,,,,0
,38853,,,,,,0
,38854,,,,,,0
INC-038854,38855,Ransomware,3227335.01,20629.0,1.0,161366.75,1
,38856,,,,,,0
INC-038856,38857,Phishing,976285.5,5827.0,1.0,48814.28,1
INC-038857,38858,Insider Threat,2435344.11,15104.0,1.0,121767.21,1
INC-038858,38859,Ransomware,10146269.57,66066.0,1.0,507313.48,1
INC-038859,38860,Phishing,1477641.54,7013.0,1.0,73882.08,1
INC-038860,38861,DDoS,2582695.34,16077.0,1.0,129134.77,1
,38862,,,,,,0
INC-038862,38863,DDoS,2116877.05,13740.0,1.0,105843.85,1
INC-038863,38864,Phishing,1860865.87,11444.0,1.0,93043.29,1
,38865,,,,,,0
,38866,,,,,,0
,38867,,,,,,0
INC-038867,38868,Insider Threat,7705633.11,49397.0,1.0,385281.66,1
,38869,,,,,,0
,38870,,,,,,0
,38871,,,,,,0
,38872,,,,,,0
,38873,,,,,,0
INC-038873,38874,Insider Threat,5936009.14,38974.0,1.0,296800.46,1
,38875,,,,,,0
INC-038875,38876,Insider Threat,22096401.29,146331.0,1.0,1104820.06,1
,38877,,,,,,0
INC-038877,38878,Phishing,7492135.4,49269.0,1.0,374606.77,1
INC-038878,38879,Phishing,5900120.75,37395.0,1.0,295006.04,1
,38880,,,,,,0
INC-038880,38881,Ransomware,685762.83,3682.0,1.0,34288.14,1
INC-038881,38882,DDoS,5389265.21,34379.0,1.0,269463.26,1
INC-038882,38883,Insider Threat,1893444.25,11656.0,1.0,94672.21,1
INC-038883,38884,Phishing,1066894.49,6623.0,1.0,53344.72,1
INC-038884,38885,Phishing,3110947.75,18103.0,1.0,155547.39,1
,38886,,,,,,0
INC-038886,38887,Insider Threat,603996.47,2696.0,1.0,30199.82,1
,38888,,,,,,0
,38889,,,,,,0
,38890,,,,,,0
INC-038890,38891,Insider Threat,3154315.77,18661.0,1.0,157715.79,1
,38892,,,,,,0
,38893,,,,,,0
,38894,,,,,,0
,38895,,,,,,0
,38896,,,,,,0
INC-038896,38897,Ransomware,2199718.49,11407.0,1.0,109985.92,1
,38898,,,,,,0
,38899,,,,,,0
INC-038899,38900,DDoS,82968113.51,550055.0,1.0,4148405.68,1
,38901,,,,,,0
,38902,,,,,,0
INC-038902,38903,Ransomware,3462539.26,21366.0,1.0,173126.96,1
,38904,,,,,,0
,38905,,,,,,0
INC-038905,38906,Phishing,955633.08,3893.0,1.0,47781.65,1
,38907,,,,,,0
INC-038907,38908,Phishing,12446316.43,79842.0,1.0,622315.82,1
,38909,,,,,,0
INC-038909,38910,DDoS,457933.35,897.0,1.0,22896.67,1
,38911,,,,,,0
,38912,,,,,,0
INC-038912,38913,Phishing,2797087.52,17901.0,1.0,139854.38,1
,38914,,,,,,0
,38915,,,,,,0
INC-038915,38916,Insider Threat,865935.67,3074.0,1.0,43296.78,1
,38917,,,,,,0
INC-038917,38918,Insider Threat,2801538.24,16343.0,1.0,140076.91,1
,38919,,,,,,0
INC-038919,38920,Phishing,5141461.61,33214.0,1.0,257073.08,1
INC-038920,38921,Insider Threat,595440.4,1753.0,1.0,29772.02,1
INC-038921,38922,Phishing,3672581.01,22302.0,1.0,183629.05,1
,38923,,,,,,0
INC-038923,38924,Insider Threat,3672186.8,22813.0,1.0,183609.34,1
,38925,,,,,,0
,38926,,,,,,0
,38927,,,,,,0
INC-038927,38928,Phishing,9797642.89,63967.0,1.0,489882.14,1
,38929,,,,,,0
,38930,,,,,,0
,38931,,,,,,0
INC-038931,38932,Insider Threat,3954468.71,23880.0,1.0,197723.44,1
INC-038932,38933,Insider Threat,15924780.2,104910.0,1.0,796239.01,1
,38934,,,,,,0
,38935,,,,,,0
,38936,,,,,,0
INC-038936,38937,Phishing,175148622.65,1166223.0,1.0,8757431.13,1
,38938,,,,,,0
,38939,,,,,,0
,38940,,,,,,0
,38941,,,,,,0
,38942,,,,,,0
INC-038942,38943,Ransomware,40878687.04,269958.0,1.0,2043934.35,1
,38944,,,,,,0
,38945,,,,,,0
INC-038945,38946,DDoS,3604051.39,21072.0,1.0,180202.57,1
INC-038946,38947,Ransomware,8135652.78,53466.0,1.0,406782.64,1
,38948,,,,,,0
INC-038948,38949,Ransomware,2141538.1,11321.0,1.0,107076.91,1
,38950,,,,,,0
,38951,,,,,,0
,38952,,,,,,0
,38953,,,,,,0
,38954,,,,,,0
,38955,,,,,,0
,38956,,,,,,0
,38957,,,,,,0
,38958,,,,,,0
,38959,,,,,,0
,38960,,,,,,0
,38961,,,,,,0
,38962,,,,,,0
,38963,,,,,,0
,38964,,,,,,0
,38965,,,,,,0
,38966,,,,,,0
,38967,,,,,,0
INC-038967,38968,Insider Threat,32852394.63,216576.0,1.0,1642619.73,1
INC-038968,38969,Phishing,55944740.51,370788.0,1.0,2797237.03,1
,38970,,,,,,0
,38971,,,,,,0
,38972,,,,,,0
INC-038972,38973,DDoS,998492.93,4753.0,1.0,49924.65,1
,38974,,,,,,0
INC-038974,38975,Ransomware,678405.44,1224.0,1.0,33920.27,1
INC-038975,38976,DDoS,3121711.95,18675.0,1.0,156085.6,1
,38977,,,,,,0
INC-038977,38978,Ransomware,632155.0,1600.0,1.0,31607.75,1
,38979,,,,,,0
,38980,,,,,,0
,38981,,,,,,0
INC-038981,38982,Phishing,6194420.84,38648.0,1.0,309721.04,1
INC-038982,38983,Insider Threat,3040386.03,17309.0,1.0,152019.3,1
,38984,,,,,,0
INC-038984,38985,Ransomware,8715849.93,57723.0,1.0,435792.5,1
,38986,,,,,,0
INC-038986,38987,Phishing,42358072.81,279479.0,1.0,2117903.64,1
,38988,,,,,,0
,38989,,,,,,0
,38990,,,,,,0
,38991,,,,,,0
,38992,,,,,,0
,38993,,,,,,0
INC-038993,38994,Ransomware,1313337.25,8383.0,1.0,65666.86,1
,38995,,,,,,0
,38996,,,,,,0
,38997,,,,,,0
,38998,,,,,,0
,38999,,,,,,0
,39000,,,,,,0
INC-039000,39001,Insider Threat,3104905.38,20113.0,1.0,155245.27,1
,39002,,,,,,0
INC-039002,39003,Ransomware,1184876.98,6380.0,1.0,59243.85,1
INC-039003,39004,Phishing,6290961.76,40899.0,1.0,314548.09,1
INC-039004,39005,Insider Threat,25967003.14,171738.0,1.0,1298350.16,1
,39006,,,,,,0
INC-039006,39007,Insider Threat,4929219.41,32013.0,1.0,246460.97,1
,39008,,,,,,0
INC-039008,39009,DDoS,342239.48,639.0,1.0,17111.97,1
,39010,,,,,,0
,39011,,,,,,0
INC-039011,39012,Ransomware,76150383.81,507309.0,1.0,3807519.19,1
INC-039012,39013,DDoS,1176206.41,4606.0,1.0,58810.32,1
,39014,,,,,,0
INC-039014,39015,Insider Threat,14324207.68,92880.0,1.0,716210.38,1
,39016,,,,,,0
,39017,,,,,,0
,39018,,,,,,0
,39019,,,,,,0
,39020,,,,,,0
,39021,,,,,,0
INC-039021,39022,Ransomware,1025792.23,5130.0,1.0,51289.61,1
,39023,,,,,,0
,39024,,,,,,0
INC-039024,39025,Phishing,3640706.88,21495.0,1.0,182035.34,1
INC-039025,39026,Ransomware,758678.51,2591.0,1.0,37933.93,1
,39027,,,,,,0
,39028,,,,,,0
INC-039028,39029,Phishing,34963740.48,230225.0,1.0,1748187.02,1
,39030,,,,,,0
,39031,,,,,,0
,39032,,,,,,0
,39033,,,,,,0
INC-039033,39034,Insider Threat,601472.95,3220.0,1.0,30073.65,1
INC-039034,39035,Ransomware,81951786.86,544241.0,1.0,4097589.34,1
,39036,,,,,,0
,39037,,,,,,0
INC-039037,39038,Insider Threat,5849564.0,38461.0,1.0,292478.2,1
,39039,,,,,,0
INC-039039,39040,Ransomware,298137.86,707.0,1.0,14906.89,1
,39041,,,,,,0
INC-039041,39042,Insider Threat,507238.64,669.0,1.0,25361.93,1
INC-039042,39043,DDoS,738663.7,1746.0,1.0,36933.18,1
,39044,,,,,,0
,39045,,,,,,0
,39046,,,,,,0
INC-039046,39047,Insider Threat,9233765.7,61197.0,1.0,461688.28,1
,39048,,,,,,0
,39049,,,,,,0
,39050,,,,,,0
,39051,,,,,,0
,39052,,,,,,0
,39053,,,,,,0
INC-039053,39054,DDoS,1244054.71,6959.0,1.0,62202.74,1
INC-039054,39055,Phishing,15795196.57,102239.0,1.0,789759.83,1
,39056,,,,,,0
,39057,,,,,,0
,39058,,,,,,0
INC-039058,39059,DDoS,5312331.88,32971.0,1.0,265616.59,1
INC-039059,39060,Insider Threat,801368.52,4903.0,1.0,40068.43,1
,39061,,,,,,0
INC-039061,39062,Ransomware,22256464.81,145764.0,1.0,1112823.24,1
,39063,,,,,,0
,39064,,,,,,0
,39065,,,,,,0
INC-039065,39066,Phishing,5673933.45,35687.0,1.0,283696.67,1
,39067,,,,,,0
INC-039067,39068,Insider Threat,2243385.59,14435.0,1.0,112169.28,1
,39069,,,,,,0
INC-039069,39070,DDoS,9490050.09,61159.0,1.0,474502.5,1
INC-039070,39071,Phishing,104410203.72,692882.0,1.0,5220510.19,1
,39072,,,,,,0
INC-039072,39073,Ransomware,14406541.88,93660.0,1.0,720327.09,1
INC-039073,39074,Insider Threat,553845.95,2146.0,1.0,27692.3,1
INC-039074,39075,DDoS,532283.89,1066.0,1.0,26614.19,1
INC-039075,39076,DDoS,9288183.85,59013.0,1.0,464409.19,1
,39077,,,,,,0
,39078,,,,,,0
,39079,,,,,,0
INC-039079,39080,Phishing,1259312.64,5425.0,1.0,62965.63,1
INC-039080,39081,Ransomware,58258645.63,387242.0,1.0,2912932.28,1
,39082,,,,,,0
,39083,,,,,,0
INC-039083,39084,Ransomware,12739195.28,82929.0,1.0,636959.76,1
,39085,,,,,,0
,39086,,,,,,0
,39087,,,,,,0
,39088,,,,,,0
,39089,,,,,,0
,39090,,,,,,0
,39091,,,,,,0
,39092,,,,,,0
,39093,,,,,,0
,39094,,,,,,0
,39095,,,,,,0
,39096,,,,,,0
,39097,,,,,,0
INC-039097,39098,Ransomware,32486133.94,213757.0,1.0,1624306.7,1
INC-039098,39099,DDoS,3289491.9,19162.0,1.0,164474.6,1
INC-039099,39100,Insider Threat,1140757.48,6825.0,1.0,57037.87,1
,39101,,,,,,0
,39102,,,,,,0
,39103,,,,,,0
INC-039103,39104,Phishing,11080745.62,72063.0,1.0,554037.28,1
,39105,,,,,,0
,39106,,,,,,0
INC-039106,39107,DDoS,14766453.48,95577.0,1.0,738322.67,1
INC-039107,39108,Phishing,16863667.29,111301.0,1.0,843183.36,1
,39109,,,,,,0
,39110,,,,,,0
,39111,,,,,,0
,39112,,,,,,0
INC-039112,39113,Phishing,2599496.36,15518.0,1.0,129974.82,1
INC-039113,39114,Insider Threat,2945302.96,17023.0,1.0,147265.15,1
,39115,,,,,,0
,39116,,,,,,0
,39117,,,,,,0
,39118,,,,,,0
,39119,,,,,,0
INC-039119,39120,Ransomware,12237478.65,80594.0,1.0,611873.93,1
,39121,,,,,,0
,39122,,,,,,0
,39123,,,,,,0
,39124,,,,,,0
INC-039124,39125,Insider Threat,289592.65,529.0,1.0,14479.63,1
,39126,,,,,,0
INC-039126,39127,Phishing,21021914.28,137285.0,1.0,1051095.71,1
,39128,,,,,,0
INC-039128,39129,Ransomware,494549.01,1258.0,1.0,24727.45,1
,39130,,,,,,0
,39131,,,,,,0
,39132,,,,,,0
,39133,,,,,,0
,39134,,,,,,0
INC-039134,39135,DDoS,26151394.54,172406.0,1.0,1307569.73,1
,39136,,,,,,0
,39137,,,,,,0
,39138,,,,,,0
,39139,,,,,,0
,39140,,,,,,0
,39141,,,,,,0
,39142,,,,,,0
,39143,,,,,,0
,39144,,,,,,0
,39145,,,,,,0
,39146,,,,,,0
,39147,,,,,,0
,39148,,,,,,0
,39149,,,,,,0
,39150,,,,,,0
INC-039150,39151,Phishing,3308875.8,19972.0,1.0,165443.79,1
INC-039151,39152,Insider Threat,394730.25,872.0,1.0,19736.51,1
,39153,,,,,,0
,39154,,,,,,0
,39155,,,,,,0
,39156,,,,,,0
INC-039156,39157,Phishing,11074904.77,71443.0,1.0,553745.24,1
,39158,,,,,,0
,39159,,,,,,0
INC-039159,39160,Phishing,721334.97,3813.0,1.0,36066.75,1
,39161,,,,,,0
INC-039161,39162,DDoS,70830733.76,471037.0,1.0,3541536.69,1
,39163,,,,,,0
INC-039163,39164,Phishing,1130608.26,5099.0,1.0,56530.41,1
INC-039164,39165,Phishing,2351562.8,14374.0,1.0,117578.14,1
INC-039165,39166,Ransomware,670229.68,1619.0,1.0,33511.48,1
,39167,,,,,,0
,39168,,,,,,0
INC-039168,39169,Insider Threat,3898093.97,23575.0,1.0,194904.7,1
INC-039169,39170,Ransomware,1033463.17,5471.0,1.0,51673.16,1
INC-039170,39171,Ransomware,1782051.15,9435.0,1.0,89102.56,1
,39172,,,,,,0
,39173,,,,,,0
,39174,,,,,,0
INC-039174,39175,Insider Threat,332060364.25,2212546.0,1.0,16603018.21,1
,39176,,,,,,0
,39177,,,,,,0
,39178,,,,,,0
,39179,,,,,,0
INC-039179,39180,Ransomware,1139490.21,5325.0,1.0,56974.51,1
INC-039180,39181,Phishing,1110035.29,5212.0,1.0,55501.76,1
,39182,,,,,,0
,39183,,,,,,0
,39184,,,,,,0
INC-039184,39185,Ransomware,6551761.79,42190.0,1.0,327588.09,1
,39186,,,,,,0
,39187,,,,,,0
,39188,,,,,,0
,39189,,,,,,0
,39190,,,,,,0
,39191,,,,,,0
,39192,,,,,,0
INC-039192,39193,Insider Threat,21385446.07,139982.0,1.0,1069272.3,1
INC-039193,39194,Phishing,3249656.55,18751.0,1.0,162482.83,1
,39195,,,,,,0
,39196,,,,,,0
,39197,,,,,,0
INC-039197,39198,Phishing,5889258.24,36778.0,1.0,294462.91,1
,39199,,,,,,0
,39200,,,,,,0
,39201,,,,,,0
,39202,,,,,,0
,39203,,,,,,0
,39204,,,,,,0
INC-039204,39205,Ransomware,1167204.9,6003.0,1.0,58360.24,1
,39206,,,,,,0
,39207,,,,,,0
INC-039207,39208,DDoS,20722576.74,137783.0,1.0,1036128.84,1
INC-039208,39209,Insider Threat,3171675.56,18385.0,1.0,158583.78,1
,39210,,,,,,0
,39211,,,,,,0
,39212,,,,,,0
,39213,,,,,,0
,39214,,,,,,0
,39215,,,,,,0
,39216,,,,,,0
,39217,,,,,,0
,39218,,,,,,0
,39219,,,,,,0
,39220,,,,,,0
,39221,,,,,,0
,39222,,,,,,0
,39223,,,,,,0
INC-039223,39224,Insider Threat,914905.66,4624.0,1.0,45745.28,1
,39225,,,,,,0
,39226,,,,,,0
INC-039226,39227,Insider Threat,25069588.65,164674.0,1.0,1253479.43,1
,39228,,,,,,0
,39229,,,,,,0
INC-039229,39230,Ransomware,938837.05,5259.0,1.0,46941.85,1
,39231,,,,,,0
INC-039231,39232,Phishing,2057216.26,13305.0,1.0,102860.81,1
,39233,,,,,,0
INC-039233,39234,Ransomware,1049948.11,6135.0,1.0,52497.41,1
,39235,,,,,,0
,39236,,,,,,0
,39237,,,,,,0
,39238,,,,,,0
INC-039238,39239,Phishing,468213.92,409.0,1.0,23410.7,1
INC-039239,39240,Ransomware,542611.9,1222.0,1.0,27130.6,1
INC-039240,39241,Phishing,3245525.63,18427.0,1.0,162276.28,1
INC-039241,39242,Insider Threat,1107615.71,5814.0,1.0,55380.79,1
INC-039242,39243,Insider Threat,1271480.01,6082.0,1.0,63574.0,1
,39244,,,,,,0
,39245,,,,,,0
,39246,,,,,,0
,39247,,,,,,0
INC-039247,39248,Ransomware,40165964.03,264645.0,1.0,2008298.2,1
INC-039248,39249,DDoS,138058.84,495.0,1.0,6902.94,1
,39250,,,,,,0
,39251,,,,,,0
INC-039251,39252,Ransomware,649137.13,1502.0,1.0,32456.86,1
,39253,,,,,,0
INC-039253,39254,Ransomware,9536731.34,61078.0,1.0,476836.57,1
,39255,,,,,,0
INC-039255,39256,DDoS,13525833.51,88102.0,1.0,676291.68,1
INC-039256,39257,DDoS,423051.55,541.0,1.0,21152.58,1
,39258,,,,,,0
INC-039258,39259,DDoS,20903260.83,138605.0,1.0,1045163.04,1
,39260,,,,,,0
,39261,,,,,,0
INC-039261,39262,DDoS,983435.62,3376.0,1.0,49171.78,1
INC-039262,39263,Insider Threat,2724460.21,15502.0,1.0,136223.01,1
INC-039263,39264,Insider Threat,2777337.75,17603.0,1.0,138866.89,1
,39265,,,,,,0
,39266,,,,,,0
,39267,,,,,,0
INC-039267,39268,Ransomware,683709.33,1770.0,1.0,34185.47,1
INC-039268,39269,Phishing,38460967.99,255519.0,1.0,1923048.4,1
INC-039269,39270,DDoS,3722996.12,22803.0,1.0,186149.81,1
,39271,,,,,,0
,39272,,,,,,0
,39273,,,,,,0
INC-039273,39274,Insider Threat,1733841.47,8894.0,1.0,86692.07,1
,39275,,,,,,0
,39276,,,,,,0
,39277,,,,,,0
,39278,,,,,,0
,39279,,,,,,0
,39280,,,,,,0
INC-039280,39281,Insider Threat,10591755.3,70221.0,1.0,529587.77,1
INC-039281,39282,Ransomware,41926920.19,277771.0,1.0,2096346.01,1
,39283,,,,,,0
,39284,,,,,,0
INC-039284,39285,Phishing,836027.79,4980.0,1.0,41801.39,1
INC-039285,39286,Ransomware,13414278.71,88772.0,1.0,670713.94,1
INC-039286,39287,Ransomware,505597.71,2778.0,1.0,25279.89,1
,39288,,,,,,0
,39289,,,,,,0
,39290,,,,,,0
,39291,,,,,,0
,39292,,,,,,0
,39293,,,,,,0
,39294,,,,,,0
INC-039294,39295,Ransomware,665875.66,2704.0,1.0,33293.78,1
,39296,,,,,,0
INC-039296,39297,Insider Threat,43437882.61,289018.0,1.0,2171894.13,1
,39298,,,,,,0
,39299,,,,,,0
,39300,,,,,,0
,39301,,,,,,0
,39302,,,,,,0
,39303,,,,,,0
,39304,,,,,,0
,39305,,,,,,0
,39306,,,,,,0
INC-039306,39307,Ransomware,146033.71,513.0,1.0,7301.69,1
,39308,,,,,,0
INC-039308,39309,Ransomware,455341.44,1832.0,1.0,22767.07,1
,39310,,,,,,0
,39311,,,,,,0
INC-039311,39312,Ransomware,10480531.56,68999.0,1.0,524026.58,1
,39313,,,,,,0
INC-039313,39314,Insider Threat,34855744.1,229382.0,1.0,1742787.21,1
INC-039314,39315,DDoS,2353438.02,15216.0,1.0,117671.9,1
,39316,,,,,,0
INC-039316,39317,Phishing,6794370.98,44387.0,1.0,339718.55,1
,39318,,,,,,0
